item_id,score,type,subscription_period,subscription_start,subscription_end,member_id
plutarch-plutarchs-lives,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
jameson-imprudence,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
seldes-seven-lively-arts,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
neville-fourth-dimension,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
newman-short-storys-mutations,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
goldring-nobody-knows,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
scott-poems-plays-sir,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-love-among-artists,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
blasco-ibanez-mare-nostrum-sea,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
leacock-essays-literary-studies,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
gibbs-wounded-souls,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
drummond-greatest-thing-world,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
h-d-heliodora-poems,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
hewlett-halfway-house-comedy,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
beresford-invisible-event,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
symons-studies-prose-verse,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
firbank-odette,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
oneill-gods-chillun-got,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
akins-declassee-daddys-gone,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cannan-pink-roses,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
landor-hellenics,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
johnson-contemporary-novelists-women,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
newman-verses-various-occasions,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dostoyevsky-white-nights-stories,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ossendowski-shadow-gloomy-east,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
wilson-able-mclaughlins,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
wharton-greater-inclination,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bergman-gods-orchid,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
eaton-famous-poison-trials,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
andreyev-gets-slapped-play,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
carritt-theory-beauty,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
channing-united-states-america,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
larbaud-o-barnabooth-diary,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
rossetti-family-letters-christina,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
young-cold-harbour,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bradley-story-flamenca,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-peace-conference-hints,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
smith-dictionary-greek-roman,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
hardy-famous-tragedy-queen,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
turgenev-plays-ivan,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
wilde-selected-prose-oscar,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
long-swedish-woman,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
armstrong-bazaar-stories,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
macgowan-continental-stagecraft,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
merrick-lynchs-daughter,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
squire-poems-first-series,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
keith-sanskrit-drama-origin,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bacot-three-tibetan-mysteries,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
wells-story-great-schoolmaster,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
fletcher-charing-cross-mystery,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
meredith-rhoda-fleming,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lee-great-englishmen-sixteenth,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
rutherford-clara-hopgood,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
waley-plays-japan,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
boyd-wheat,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dickens-barnaby-rudge,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
machen-london-adventure-essay,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
wiggin-rebecca-sunnybrook-farm,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mckenna-soliloquy,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
newell-footprints-spain,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
wells-year-prophesying,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cunningham-principle-relativity,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
myers-modern-music-aims,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
russell-icarus-future-science,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
austen-lady-susan,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mcneile-third-round,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
fry-sampler-castile,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
stevenson-merry-men-tales,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
gissing-born-exile,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mackail-majestic-mystery,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
carpenter-loves-coming-age,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
newman-essay-aid-grammar,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
barbellion-last-diary,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mallarme-house-enemy,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
andreyev-samson-chains-posthumous,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
goodman-taker,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
montague-right-place-book,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
rohmer-grey-face,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
tatchell-happy-traveller-book,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
howard-surrey-poems,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ibsen-emperor-galilean-world,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
adams-siege,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
oppenheim-strange-case-mr,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
untermeyer-american-poetry-since,1.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
thayer-dial,8.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-saint-joan-chronicle,7.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
garnett-lady-fox,7.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
woolf-night-day,7.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bennett-riceyman-steps,6.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
criterion,6.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
joyce-portrait-artist-young,6.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
joyce-dubliners,6.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
douglas-south-wind,6.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mckenna-tomorrow-tomorrow-novel,5.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
huxley-antic-hay,5.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
scott-escapade,5.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bennett-elsie-child-stories,5.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
pater-marius-epicurean,5.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
jackson-eighteen-nineties,5.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
strachey-books-characters-french,5.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-kangaroo,5.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
babbitt-criticism-america-function,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dreiser-sister-carrie,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
wescott-apple-eye,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
macaulay-told-idiot,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
borden-jane-stranger,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-western-eyes,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
squire-london-mercury,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lewis-babbitt,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
richardson-pointed-roofs,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mansfield-garden-party-stories,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mansfield-doves-nest-stories,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
gosse-books-table-2,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mansfield-bliss-short-stories,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
harris-undreamd-shores,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
woolf-voyage,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
anderson-many-marriages,4.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
poe-works-edgar-allan,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
kaye-smith-end-house-alard,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
croce-aesthetic-science-expression,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
gregory-three-wonder-plays,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
frank-rahab,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-nostromo-tale-seaboard,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-lord-jim,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
pound-instigations-ezra-pound,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-ladybird,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
chaucer-complete-works-geoffrey-chaucer,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-sons-lovers,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-lewis-seymour-women,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-esther-waters,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-confessions-young-man,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-mummers-wife,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
richardson-revolving-lights-pilgrimage,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
hecht-thousand-one-afternoons,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
oneill-hairy-ape,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
frank-dark-mother,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
forster-passage-india,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ford-some-do-not,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ford-marsden-case-romance,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
huxley-little-mexican-stories,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
freud-delusion-dream-interpretation,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
butler-way-flesh,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
figgis-return-hero,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
scott-bewilderment,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-joyce,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
sinclair-uncanny-stories,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
gaskell-cranford,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dreiser-hey-rub-dub,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dreiser-color-great-city,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
rosenfeld-musical-chronicle-1917,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
flecker-hassan,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
joyce-chamber-music,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
van-vechten-blind-bow-boy,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
wells-dream-novel,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
wharton-house-mirth,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lewis-free-air,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
woolf-jacobs-room,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
wells-outline-history,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
machen-house-souls,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bennett-things-interested,3.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
proust-swanns-way,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
forster-longest-journey,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
oneill-emperor-jones,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-john-bulls-island,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
barnes-book,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
baring-triangle-passages-three,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
meredith-ordeal-richard-feverel,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-back-methuselah-metabiological,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
huxley-limbo,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
freud-dream-psychology,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
fovitzky-moscow-art-theatre,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
frank-america,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
frank-holiday,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shanks-richest-man,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
huxley-essays-biologist,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
freud-beyond-pleasure-principle,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
oneill-beyond-horizon,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mackenzie-early-life-adventures,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
fisher-home-maker,2.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
